"q5","q25","q50","q75","q95","id","baseweek","start","end","q95old","window","basedate","startdate","enddate"
13,13,13,16,19,"51","2013W02","2011W42","2012W16",19,"26",2013-01-06,2011-10-16,2012-04-15
5,10,13,15,19,"51","2013W02","2011W16","2012W16",19,"52",2013-01-06,2011-04-17,2012-04-15
13,13,13,16,19,"51","2013W03","2012W13","2012W17",19,"4",2013-01-13,2012-03-25,2012-04-22
13,13,13,16,19,"51","2013W03","2012W09","2012W17",19,"8",2013-01-13,2012-02-26,2012-04-22
13,13,13,16,19,"51","2013W03","2011W43","2012W17",19,"26",2013-01-13,2011-10-23,2012-04-22
5,10,13,15,19,"51","2013W03","2011W17","2012W17",19,"52",2013-01-13,2011-04-24,2012-04-22
13,13,16,21,25,"51","2013W04","2012W14","2012W18",19,"4",2013-01-20,2012-04-01,2012-04-29
13,13,16,21,25,"51","2013W04","2012W10","2012W18",19,"8",2013-01-20,2012-03-04,2012-04-29
13,13,16,21,25,"51","2013W04","2011W44","2012W18",19,"26",2013-01-20,2011-10-30,2012-04-29
5,12,13,19,25,"51","2013W04","2011W18","2012W18",19,"52",2013-01-20,2011-05-01,2012-04-29
NA,NA,NA,NA,NA,"51","2013W05","2012W03","2012W07",25,"4",2013-01-27,2012-01-15,2012-02-12
NA,NA,NA,NA,NA,"51","2013W05","2011W51","2012W07",25,"8",2013-01-27,2011-12-18,2012-02-12
3,3,3,3,3,"51","2013W05","2011W33","2012W07",25,"26",2013-01-27,2011-08-14,2012-02-12
3,3,3,3,3,"51","2013W05","2011W07","2012W07",25,"52",2013-01-27,2011-02-13,2012-02-12
0,0,0,0,0,"51","2013W06","2012W48","2012W52",3,"4",2013-02-03,2012-11-25,2012-12-23
0,0,0,0,0,"51","2013W06","2012W44","2012W52",3,"8",2013-02-03,2012-10-28,2012-12-23
0,4,14,16,17,"51","2013W06","2012W26","2012W52",3,"26",2013-02-03,2012-06-24,2012-12-23
0,6,13,16,20,"51","2013W06","2011W52","2012W52",3,"52",2013-02-03,2011-12-25,2012-12-23
5,5,7,12,19,"51","2013W07","2012W21","2012W25",17,"4",2013-02-10,2012-05-20,2012-06-17
5,5,9,15,24,"51","2013W07","2012W17","2012W25",17,"8",2013-02-10,2012-04-22,2012-06-17
5,7,12,16,23,"51","2013W07","2011W51","2012W25",17,"26",2013-02-10,2011-12-18,2012-06-17
4,5,11,15,23,"51","2013W07","2011W25","2012W25",17,"52",2013-02-10,2011-06-19,2012-06-17
NA,NA,NA,NA,NA,"51","2013W08","2012W10","2012W14",23,"4",2013-02-17,2012-03-04,2012-04-01
NA,NA,NA,NA,NA,"51","2013W08","2012W06","2012W14",23,"8",2013-02-17,2012-02-05,2012-04-01
NA,NA,NA,NA,NA,"51","2013W08","2011W40","2012W14",23,"26",2013-02-17,2011-10-02,2012-04-01
3,3,3,3,3,"51","2013W08","2011W14","2012W14",23,"52",2013-02-17,2011-04-03,2012-04-01
19,19,19,19,19,"51","2013W09","2012W11","2012W15",23,"4",2013-02-24,2012-03-11,2012-04-08
19,19,19,19,19,"51","2013W09","2012W07","2012W15",23,"8",2013-02-24,2012-02-12,2012-04-08
19,19,19,19,19,"51","2013W09","2011W41","2012W15",23,"26",2013-02-24,2011-10-09,2012-04-08
4,7,11,15,19,"51","2013W09","2011W15","2012W15",23,"52",2013-02-24,2011-04-10,2012-04-08
5,5,8,9,18,"51","2013W10","2012W20","2012W24",19,"4",2013-03-03,2012-05-13,2012-06-10
5,8,11,15,24,"51","2013W10","2012W16","2012W24",19,"8",2013-03-03,2012-04-15,2012-06-10
5,8,12,19,24,"51","2013W10","2011W50","2012W24",19,"26",2013-03-03,2011-12-11,2012-06-10
4,6,11,18,24,"51","2013W10","2011W24","2012W24",19,"52",2013-03-03,2011-06-12,2012-06-10
19,19,19,19,19,"51","2013W11","2012W11","2012W15",24,"4",2013-03-10,2012-03-11,2012-04-08
19,19,19,19,19,"51","2013W11","2012W07","2012W15",24,"8",2013-03-10,2012-02-12,2012-04-08
19,19,19,19,19,"51","2013W11","2011W41","2012W15",24,"26",2013-03-10,2011-10-09,2012-04-08
4,7,11,15,19,"51","2013W11","2011W15","2012W15",24,"52",2013-03-10,2011-04-10,2012-04-08
5,5,5,13,19,"51","2013W12","2012W22","2012W26",19,"4",2013-03-17,2012-05-27,2012-06-24
5,5,9,15,24,"51","2013W12","2012W18","2012W26",19,"8",2013-03-17,2012-04-29,2012-06-24
5,7,12,16,23,"51","2013W12","2011W52","2012W26",19,"26",2013-03-17,2011-12-25,2012-06-24
4,5,11,15,23,"51","2013W12","2011W26","2012W26",19,"52",2013-03-17,2011-06-26,2012-06-24
13,13,16,21,25,"51","2013W13","2012W15","2012W19",23,"4",2013-03-24,2012-04-08,2012-05-06
13,13,16,21,25,"51","2013W13","2012W11","2012W19",23,"8",2013-03-24,2012-03-11,2012-05-06
13,13,16,21,25,"51","2013W13","2011W45","2012W19",23,"26",2013-03-24,2011-11-06,2012-05-06
5,12,13,19,25,"51","2013W13","2011W19","2012W19",23,"52",2013-03-24,2011-05-08,2012-05-06
13,13,13,16,19,"51","2013W14","2012W12","2012W16",25,"4",2013-03-31,2012-03-18,2012-04-15
13,13,13,16,19,"51","2013W14","2012W08","2012W16",25,"8",2013-03-31,2012-02-19,2012-04-15
13,13,13,16,19,"51","2013W14","2011W42","2012W16",25,"26",2013-03-31,2011-10-16,2012-04-15
5,10,13,15,19,"51","2013W14","2011W16","2012W16",25,"52",2013-03-31,2011-04-17,2012-04-15
7,12,15,17,17,"51","2013W15","2012W25","2012W29",19,"4",2013-04-07,2012-06-17,2012-07-15
5,7,13,17,19,"51","2013W15","2012W21","2012W29",19,"8",2013-04-07,2012-05-20,2012-07-15
5,9,13,17,22,"51","2013W15","2012W03","2012W29",19,"26",2013-04-07,2012-01-15,2012-07-15
4,8,13,17,22,"51","2013W15","2011W29","2012W29",19,"52",2013-04-07,2011-07-17,2012-07-15
5,5,8,9,18,"51","2013W16","2012W20","2012W24",22,"4",2013-04-14,2012-05-13,2012-06-10
5,8,11,15,24,"51","2013W16","2012W16","2012W24",22,"8",2013-04-14,2012-04-15,2012-06-10
5,8,12,19,24,"51","2013W16","2011W50","2012W24",22,"26",2013-04-14,2011-12-11,2012-06-10
4,6,11,18,24,"51","2013W16","2011W24","2012W24",22,"52",2013-04-14,2011-06-12,2012-06-10
9,9,9,18,25,"51","2013W17","2012W17","2012W21",24,"4",2013-04-21,2012-04-22,2012-05-20
9,10,13,18,25,"51","2013W17","2012W13","2012W21",24,"8",2013-04-21,2012-03-25,2012-05-20
9,10,13,18,25,"51","2013W17","2011W47","2012W21",24,"26",2013-04-21,2011-11-20,2012-05-20
5,9,12,16,24,"51","2013W17","2011W21","2012W21",24,"52",2013-04-21,2011-05-22,2012-05-20
10,12,13,17,25,"51","2013W18","2012W16","2012W20",25,"4",2013-04-28,2012-04-15,2012-05-13
10,12,13,19,25,"51","2013W18","2012W12","2012W20",25,"8",2013-04-28,2012-03-18,2012-05-13
10,12,13,19,25,"51","2013W18","2011W46","2012W20",25,"26",2013-04-28,2011-11-13,2012-05-13
5,10,13,18,25,"51","2013W18","2011W20","2012W20",25,"52",2013-04-28,2011-05-15,2012-05-13
9,9,9,18,25,"51","2013W19","2012W17","2012W21",25,"4",2013-05-05,2012-04-22,2012-05-20
9,10,13,18,25,"51","2013W19","2012W13","2012W21",25,"8",2013-05-05,2012-03-25,2012-05-20
9,10,13,18,25,"51","2013W19","2011W47","2012W21",25,"26",2013-05-05,2011-11-20,2012-05-20
5,9,12,16,24,"51","2013W19","2011W21","2012W21",25,"52",2013-05-05,2011-05-22,2012-05-20
9,9,9,18,25,"51","2013W20","2012W18","2012W22",25,"4",2013-05-12,2012-04-29,2012-05-27
9,10,13,18,25,"51","2013W20","2012W14","2012W22",25,"8",2013-05-12,2012-04-01,2012-05-27
9,10,13,18,25,"51","2013W20","2011W48","2012W22",25,"26",2013-05-12,2011-11-27,2012-05-27
5,9,12,16,24,"51","2013W20","2011W22","2012W22",25,"52",2013-05-12,2011-05-29,2012-05-27
9,9,9,9,9,"51","2013W21","2012W19","2012W23",25,"4",2013-05-19,2012-05-06,2012-06-03
9,10,13,18,25,"51","2013W21","2012W15","2012W23",25,"8",2013-05-19,2012-04-08,2012-06-03
9,10,13,18,25,"51","2013W21","2011W49","2012W23",25,"26",2013-05-19,2011-12-04,2012-06-03
5,9,12,16,24,"51","2013W21","2011W23","2012W23",25,"52",2013-05-19,2011-06-05,2012-06-03
5,5,8,9,18,"51","2013W22","2012W20","2012W24",25,"4",2013-05-26,2012-05-13,2012-06-10
5,8,11,15,24,"51","2013W22","2012W16","2012W24",25,"8",2013-05-26,2012-04-15,2012-06-10
5,8,12,19,24,"51","2013W22","2011W50","2012W24",25,"26",2013-05-26,2011-12-11,2012-06-10
4,6,11,18,24,"51","2013W22","2011W24","2012W24",25,"52",2013-05-26,2011-06-12,2012-06-10
5,5,12,17,19,"51","2013W23","2012W23","2012W27",24,"4",2013-06-02,2012-06-03,2012-07-01
5,6,10,16,19,"51","2013W23","2012W19","2012W27",24,"8",2013-06-02,2012-05-06,2012-07-01
5,9,13,17,23,"51","2013W23","2012W01","2012W27",24,"26",2013-06-02,2012-01-01,2012-07-01
4,7,12,17,22,"51","2013W23","2011W27","2012W27",24,"52",2013-06-02,2011-07-03,2012-07-01
10,14,15,17,17,"51","2013W24","2012W26","2012W30",23,"4",2013-06-09,2012-06-24,2012-07-22
5,8,14,16,19,"51","2013W24","2012W22","2012W30",23,"8",2013-06-09,2012-05-27,2012-07-22
5,9,13,17,21,"51","2013W24","2012W04","2012W30",23,"26",2013-06-09,2012-01-22,2012-07-22
4,8,13,17,21,"51","2013W24","2011W30","2012W30",23,"52",2013-06-09,2011-07-24,2012-07-22
NA,NA,NA,NA,NA,"51","2013W25","2012W31","2012W35",21,"4",2013-06-16,2012-07-29,2012-08-26
10,14,15,17,17,"51","2013W25","2012W27","2012W35",21,"8",2013-06-16,2012-07-01,2012-08-26
5,9,13,17,21,"51","2013W25","2012W09","2012W35",21,"26",2013-06-16,2012-02-26,2012-08-26
5,9,13,17,21,"51","2013W25","2011W35","2012W35",21,"52",2013-06-16,2011-08-28,2012-08-26
NA,NA,NA,NA,NA,"51","2013W26","2012W32","2012W36",21,"4",2013-06-23,2012-08-05,2012-09-02
10,14,14,15,16,"51","2013W26","2012W28","2012W36",21,"8",2013-06-23,2012-07-08,2012-09-02
5,9,13,17,21,"51","2013W26","2012W10","2012W36",21,"26",2013-06-23,2012-03-04,2012-09-02
5,9,13,17,21,"51","2013W26","2011W36","2012W36",21,"52",2013-06-23,2011-09-04,2012-09-02
NA,NA,NA,NA,NA,"51","2013W27","2012W33","2012W37",21,"4",2013-06-30,2012-08-12,2012-09-09
9,13,14,15,15,"51","2013W27","2012W29","2012W37",21,"8",2013-06-30,2012-07-15,2012-09-09
5,9,13,17,21,"51","2013W27","2012W11","2012W37",21,"26",2013-06-30,2012-03-11,2012-09-09
5,9,13,17,21,"51","2013W27","2011W37","2012W37",21,"52",2013-06-30,2011-09-11,2012-09-09
NA,NA,NA,NA,NA,"51","2013W28","2012W34","2012W38",21,"4",2013-07-07,2012-08-19,2012-09-16
9,11,14,14,14,"51","2013W28","2012W30","2012W38",21,"8",2013-07-07,2012-07-22,2012-09-16
5,9,13,17,21,"51","2013W28","2012W12","2012W38",21,"26",2013-07-07,2012-03-18,2012-09-16
5,9,13,17,21,"51","2013W28","2011W38","2012W38",21,"52",2013-07-07,2011-09-18,2012-09-16
NA,NA,NA,NA,NA,"51","2013W29","2012W35","2012W39",21,"4",2013-07-14,2012-08-26,2012-09-23
NA,NA,NA,NA,NA,"51","2013W29","2012W31","2012W39",21,"8",2013-07-14,2012-07-29,2012-09-23
5,9,13,17,21,"51","2013W29","2012W13","2012W39",21,"26",2013-07-14,2012-03-25,2012-09-23
5,9,13,17,21,"51","2013W29","2011W39","2012W39",21,"52",2013-07-14,2011-09-25,2012-09-23
NA,NA,NA,NA,NA,"51","2013W30","2012W36","2012W40",21,"4",2013-07-21,2012-09-02,2012-09-30
NA,NA,NA,NA,NA,"51","2013W30","2012W32","2012W40",21,"8",2013-07-21,2012-08-05,2012-09-30
5,9,13,17,21,"51","2013W30","2012W14","2012W40",21,"26",2013-07-21,2012-04-01,2012-09-30
5,9,13,17,21,"51","2013W30","2011W40","2012W40",21,"52",2013-07-21,2011-10-02,2012-09-30
NA,NA,NA,NA,NA,"51","2013W31","2012W37","2012W41",21,"4",2013-07-28,2012-09-09,2012-10-07
NA,NA,NA,NA,NA,"51","2013W31","2012W33","2012W41",21,"8",2013-07-28,2012-08-12,2012-10-07
5,9,13,17,21,"51","2013W31","2012W15","2012W41",21,"26",2013-07-28,2012-04-08,2012-10-07
5,9,13,17,21,"51","2013W31","2011W41","2012W41",21,"52",2013-07-28,2011-10-09,2012-10-07
NA,NA,NA,NA,NA,"51","2013W32","2012W38","2012W42",21,"4",2013-08-04,2012-09-16,2012-10-14
NA,NA,NA,NA,NA,"51","2013W32","2012W34","2012W42",21,"8",2013-08-04,2012-08-19,2012-10-14
5,9,13,16,21,"51","2013W32","2012W16","2012W42",21,"26",2013-08-04,2012-04-15,2012-10-14
5,9,13,17,21,"51","2013W32","2011W42","2012W42",21,"52",2013-08-04,2011-10-16,2012-10-14
NA,NA,NA,NA,NA,"51","2013W33","2012W39","2012W43",21,"4",2013-08-11,2012-09-23,2012-10-21
NA,NA,NA,NA,NA,"51","2013W33","2012W35","2012W43",21,"8",2013-08-11,2012-08-26,2012-10-21
5,8,14,17,22,"51","2013W33","2012W17","2012W43",21,"26",2013-08-11,2012-04-22,2012-10-21
5,9,13,17,21,"51","2013W33","2011W43","2012W43",21,"52",2013-08-11,2011-10-23,2012-10-21
NA,NA,NA,NA,NA,"51","2013W34","2012W38","2012W42",22,"4",2013-08-18,2012-09-16,2012-10-14
NA,NA,NA,NA,NA,"51","2013W34","2012W34","2012W42",22,"8",2013-08-18,2012-08-19,2012-10-14
5,9,13,16,21,"51","2013W34","2012W16","2012W42",22,"26",2013-08-18,2012-04-15,2012-10-14
5,9,13,17,21,"51","2013W34","2011W42","2012W42",22,"52",2013-08-18,2011-10-16,2012-10-14
0,0,0,0,0,"51","2013W35","2012W41","2012W45",21,"4",2013-08-25,2012-10-07,2012-11-04
0,0,0,0,0,"51","2013W35","2012W37","2012W45",21,"8",2013-08-25,2012-09-09,2012-11-04
0,5,11,15,18,"51","2013W35","2012W19","2012W45",21,"26",2013-08-25,2012-05-06,2012-11-04
0,8,13,16,20,"51","2013W35","2011W45","2012W45",21,"52",2013-08-25,2011-11-06,2012-11-04
0,0,0,0,0,"51","2013W36","2012W48","2012W52",18,"4",2013-09-01,2012-11-25,2012-12-23
0,0,0,0,0,"51","2013W36","2012W44","2012W52",18,"8",2013-09-01,2012-10-28,2012-12-23
0,4,14,16,17,"51","2013W36","2012W26","2012W52",18,"26",2013-09-01,2012-06-24,2012-12-23
0,6,13,16,20,"51","2013W36","2011W52","2012W52",18,"52",2013-09-01,2011-12-25,2012-12-23
NA,NA,NA,NA,NA,"51","2013W37","2012W51","2013W03",17,"4",2013-09-08,2012-12-16,2013-01-13
0,0,0,0,0,"51","2013W37","2012W47","2013W03",17,"8",2013-09-08,2012-11-18,2013-01-13
0,0,8,14,15,"51","2013W37","2012W29","2013W03",17,"26",2013-09-08,2012-07-15,2013-01-13
0,6,13,16,20,"51","2013W37","2012W03","2013W03",17,"52",2013-09-08,2012-01-15,2013-01-13
26,26,26,26,26,"51","2013W38","2013W04","2013W08",15,"4",2013-09-15,2013-01-20,2013-02-17
26,26,26,26,26,"51","2013W38","2012W52","2013W08",15,"8",2013-09-15,2012-12-23,2013-02-17
0,0,0,7,23,"51","2013W38","2012W34","2013W08",15,"26",2013-09-15,2012-08-19,2013-02-17
0,7,13,17,26,"51","2013W38","2012W08","2013W08",15,"52",2013-09-15,2012-02-19,2013-02-17
0,0,0,0,0,"51","2013W39","2012W41","2012W45",23,"4",2013-09-22,2012-10-07,2012-11-04
0,0,0,0,0,"51","2013W39","2012W37","2012W45",23,"8",2013-09-22,2012-09-09,2012-11-04
0,5,11,15,18,"51","2013W39","2012W19","2012W45",23,"26",2013-09-22,2012-05-06,2012-11-04
0,8,13,16,20,"51","2013W39","2011W45","2012W45",23,"52",2013-09-22,2011-11-06,2012-11-04
NA,NA,NA,NA,NA,"51","2013W40","2012W52","2013W04",18,"4",2013-09-29,2012-12-23,2013-01-20
0,0,0,0,0,"51","2013W40","2012W48","2013W04",18,"8",2013-09-29,2012-11-25,2013-01-20
0,0,4,13,14,"51","2013W40","2012W30","2013W04",18,"26",2013-09-29,2012-07-22,2013-01-20
0,6,13,16,20,"51","2013W40","2012W04","2013W04",18,"52",2013-09-29,2012-01-22,2013-01-20
17,18,20,22,24,"51","2013W41","2013W09","2013W13",14,"4",2013-10-06,2013-02-24,2013-03-24
17,18,22,23,26,"51","2013W41","2013W05","2013W13",14,"8",2013-10-06,2013-01-27,2013-03-24
0,4,18,22,26,"51","2013W41","2012W39","2013W13",14,"26",2013-10-06,2012-09-23,2013-03-24
0,8,14,18,26,"51","2013W41","2012W13","2013W13",14,"52",2013-10-06,2012-03-25,2013-03-24
NA,NA,NA,NA,NA,"51","2013W42","2012W38","2012W42",26,"4",2013-10-13,2012-09-16,2012-10-14
NA,NA,NA,NA,NA,"51","2013W42","2012W34","2012W42",26,"8",2013-10-13,2012-08-19,2012-10-14
5,9,13,16,21,"51","2013W42","2012W16","2012W42",26,"26",2013-10-13,2012-04-15,2012-10-14
5,9,13,17,21,"51","2013W42","2011W42","2012W42",26,"52",2013-10-13,2011-10-16,2012-10-14
0,0,0,0,0,"51","2013W43","2012W49","2013W01",21,"4",2013-10-20,2012-12-02,2012-12-30
0,0,0,0,0,"51","2013W43","2012W45","2013W01",21,"8",2013-10-20,2012-11-04,2012-12-30
0,4,14,16,17,"51","2013W43","2012W27","2013W01",21,"26",2013-10-20,2012-07-01,2012-12-30
0,6,13,16,20,"51","2013W43","2012W01","2013W01",21,"52",2013-10-20,2012-01-01,2012-12-30
18,18,21,25,26,"51","2013W44","2013W06","2013W10",17,"4",2013-10-27,2013-02-03,2013-03-03
18,18,21,25,26,"51","2013W44","2013W02","2013W10",17,"8",2013-10-27,2013-01-06,2013-03-03
0,0,17,21,26,"51","2013W44","2012W36","2013W10",17,"26",2013-10-27,2012-09-02,2013-03-03
0,8,14,17,26,"51","2013W44","2012W10","2013W10",17,"52",2013-10-27,2012-03-04,2013-03-03
0,0,0,0,0,"51","2013W45","2012W41","2012W45",26,"4",2013-11-03,2012-10-07,2012-11-04
0,0,0,0,0,"51","2013W45","2012W37","2012W45",26,"8",2013-11-03,2012-09-09,2012-11-04
0,5,11,15,18,"51","2013W45","2012W19","2012W45",26,"26",2013-11-03,2012-05-06,2012-11-04
0,8,13,16,20,"51","2013W45","2011W45","2012W45",26,"52",2013-11-03,2011-11-06,2012-11-04
18,18,21,25,26,"51","2013W46","2013W06","2013W10",18,"4",2013-11-10,2013-02-03,2013-03-03
18,18,21,25,26,"51","2013W46","2013W02","2013W10",18,"8",2013-11-10,2013-01-06,2013-03-03
0,0,17,21,26,"51","2013W46","2012W36","2013W10",18,"26",2013-11-10,2012-09-02,2013-03-03
0,8,14,17,26,"51","2013W46","2012W10","2013W10",18,"52",2013-11-10,2012-03-04,2013-03-03
0,0,0,0,0,"51","2013W47","2012W43","2012W47",26,"4",2013-11-17,2012-10-21,2012-11-18
0,0,0,0,0,"51","2013W47","2012W39","2012W47",26,"8",2013-11-17,2012-09-23,2012-11-18
0,5,12,16,18,"51","2013W47","2012W21","2012W47",26,"26",2013-11-17,2012-05-20,2012-11-18
0,8,13,16,20,"51","2013W47","2011W47","2012W47",26,"52",2013-11-17,2011-11-20,2012-11-18
17,18,22,23,26,"51","2013W48","2013W08","2013W12",18,"4",2013-11-24,2013-02-17,2013-03-17
17,18,22,23,26,"51","2013W48","2013W04","2013W12",18,"8",2013-11-24,2013-01-20,2013-03-17
0,4,18,22,26,"51","2013W48","2012W38","2013W12",18,"26",2013-11-24,2012-09-16,2013-03-17
0,8,14,18,26,"51","2013W48","2012W12","2013W12",18,"52",2013-11-24,2012-03-18,2013-03-17
0,0,0,0,0,"51","2013W49","2012W45","2012W49",26,"4",2013-12-01,2012-11-04,2012-12-02
0,0,0,0,0,"51","2013W49","2012W41","2012W49",26,"8",2013-12-01,2012-10-07,2012-12-02
0,5,12,16,18,"51","2013W49","2012W23","2012W49",26,"26",2013-12-01,2012-06-03,2012-12-02
0,6,13,16,20,"51","2013W49","2011W49","2012W49",26,"52",2013-12-01,2011-12-04,2012-12-02
14,17,20,22,24,"51","2013W50","2013W10","2013W14",18,"4",2013-12-08,2013-03-03,2013-03-31
15,17,20,23,26,"51","2013W50","2013W06","2013W14",18,"8",2013-12-08,2013-02-03,2013-03-31
0,7,17,22,25,"51","2013W50","2012W40","2013W14",18,"26",2013-12-08,2012-09-30,2013-03-31
0,9,14,18,26,"51","2013W50","2012W14","2013W14",18,"52",2013-12-08,2012-04-01,2013-03-31
0,0,0,0,0,"51","2013W51","2012W49","2013W01",25,"4",2013-12-15,2012-12-02,2012-12-30
0,0,0,0,0,"51","2013W51","2012W45","2013W01",25,"8",2013-12-15,2012-11-04,2012-12-30
0,4,14,16,17,"51","2013W51","2012W27","2013W01",25,"26",2013-12-15,2012-07-01,2012-12-30
0,6,13,16,20,"51","2013W51","2012W01","2013W01",25,"52",2013-12-15,2012-01-01,2012-12-30
14,15,16,17,18,"51","2013W52","2013W14","2013W18",17,"4",2013-12-22,2013-03-31,2013-04-28
14,17,18,22,24,"51","2013W52","2013W10","2013W18",17,"8",2013-12-22,2013-03-03,2013-04-28
0,10,18,22,25,"51","2013W52","2012W44","2013W18",17,"26",2013-12-22,2012-10-28,2013-04-28
0,8,15,18,26,"51","2013W52","2012W18","2013W18",17,"52",2013-12-22,2012-04-29,2013-04-28
NA,NA,NA,NA,NA,"51","2014W01","2012W51","2013W03",25,"4",2013-12-29,2012-12-16,2013-01-13
0,0,0,0,0,"51","2014W01","2012W47","2013W03",25,"8",2013-12-29,2012-11-18,2013-01-13
0,0,8,14,15,"51","2014W01","2012W29","2013W03",25,"26",2013-12-29,2012-07-15,2013-01-13
0,6,13,16,20,"51","2014W01","2012W03","2013W03",25,"52",2013-12-29,2012-01-15,2013-01-13
5,6,9,12,12,"51","2014W02","2013W20","2013W24",15,"4",2014-01-05,2013-05-12,2013-06-09
5,6,11,12,17,"51","2014W02","2013W16","2013W24",15,"8",2014-01-05,2013-04-14,2013-06-09
6,12,17,22,25,"51","2014W02","2012W50","2013W24",15,"26",2014-01-05,2012-12-09,2013-06-09
0,6,14,17,24,"51","2014W02","2012W24","2013W24",15,"52",2014-01-05,2012-06-10,2013-06-09
NA,NA,NA,NA,NA,"51","2014W03","2013W01","2013W05",25,"4",2014-01-12,2012-12-30,2013-01-27
0,0,0,0,0,"51","2014W03","2012W49","2013W05",25,"8",2014-01-12,2012-12-02,2013-01-27
0,0,0,0,0,"51","2014W03","2012W31","2013W05",25,"26",2014-01-12,2012-07-29,2013-01-27
0,6,13,16,20,"51","2014W03","2012W05","2013W05",25,"52",2014-01-12,2012-01-29,2013-01-27
19,19,20,21,22,"51","2014W04","2013W52","2014W04",0,"4",2014-01-19,2013-12-22,2014-01-19
19,19,20,21,22,"51","2014W04","2013W48","2014W04",0,"8",2014-01-19,2013-11-24,2014-01-19
2,20,21,23,26,"51","2014W04","2013W30","2014W04",0,"26",2014-01-19,2013-07-21,2014-01-19
3,12,19,22,26,"51","2014W04","2013W04","2014W04",0,"52",2014-01-19,2013-01-20,2014-01-19
NA,NA,NA,NA,NA,"51","2014W05","2013W01","2013W05",26,"4",2014-01-26,2012-12-30,2013-01-27
0,0,0,0,0,"51","2014W05","2012W49","2013W05",26,"8",2014-01-26,2012-12-02,2013-01-27
0,0,0,0,0,"51","2014W05","2012W31","2013W05",26,"26",2014-01-26,2012-07-29,2013-01-27
0,6,13,16,20,"51","2014W05","2012W05","2013W05",26,"52",2014-01-26,2012-01-29,2013-01-27
18,18,19,20,21,"51","2014W06","2014W02","2014W06",0,"4",2014-02-02,2014-01-05,2014-02-02
18,18,19,21,22,"51","2014W06","2013W50","2014W06",0,"8",2014-02-02,2013-12-08,2014-02-02
2,18,20,21,23,"51","2014W06","2013W32","2014W06",0,"26",2014-02-02,2013-08-04,2014-02-02
4,13,18,22,26,"51","2014W06","2013W06","2014W06",0,"52",2014-02-02,2013-02-03,2014-02-02
17,18,20,22,24,"51","2014W07","2013W09","2013W13",23,"4",2014-02-09,2013-02-24,2013-03-24
17,18,22,23,26,"51","2014W07","2013W05","2013W13",23,"8",2014-02-09,2013-01-27,2013-03-24
0,4,18,22,26,"51","2014W07","2012W39","2013W13",23,"26",2014-02-09,2012-09-23,2013-03-24
0,8,14,18,26,"51","2014W07","2012W13","2013W13",23,"52",2014-02-09,2012-03-25,2013-03-24
26,26,26,26,26,"51","2014W08","2013W04","2013W08",26,"4",2014-02-16,2013-01-20,2013-02-17
26,26,26,26,26,"51","2014W08","2012W52","2013W08",26,"8",2014-02-16,2012-12-23,2013-02-17
0,0,0,7,23,"51","2014W08","2012W34","2013W08",26,"26",2014-02-16,2012-08-19,2013-02-17
0,7,13,17,26,"51","2014W08","2012W08","2013W08",26,"52",2014-02-16,2012-02-19,2013-02-17
14,16,19,22,22,"51","2014W09","2013W11","2013W15",23,"4",2014-02-23,2013-03-10,2013-04-07
15,17,20,23,26,"51","2014W09","2013W07","2013W15",23,"8",2014-02-23,2013-02-10,2013-04-07
0,7,17,22,25,"51","2014W09","2012W41","2013W15",23,"26",2014-02-23,2012-10-07,2013-04-07
0,9,14,18,26,"51","2014W09","2012W15","2013W15",23,"52",2014-02-23,2012-04-08,2013-04-07
17,18,22,23,26,"51","2014W10","2013W08","2013W12",25,"4",2014-03-02,2013-02-17,2013-03-17
17,18,22,23,26,"51","2014W10","2013W04","2013W12",25,"8",2014-03-02,2013-01-20,2013-03-17
0,4,18,22,26,"51","2014W10","2012W38","2013W12",25,"26",2014-03-02,2012-09-16,2013-03-17
0,8,14,18,26,"51","2014W10","2012W12","2013W12",25,"52",2014-03-02,2012-03-18,2013-03-17
17,17,18,24,26,"51","2014W11","2013W07","2013W11",26,"4",2014-03-09,2013-02-10,2013-03-10
17,17,18,24,26,"51","2014W11","2013W03","2013W11",26,"8",2014-03-09,2013-01-13,2013-03-10
0,0,17,20,26,"51","2014W11","2012W37","2013W11",26,"26",2014-03-09,2012-09-09,2013-03-10
0,8,14,17,26,"51","2014W11","2012W11","2013W11",26,"52",2014-03-09,2012-03-11,2013-03-10
17,18,22,23,26,"51","2014W12","2013W08","2013W12",26,"4",2014-03-16,2013-02-17,2013-03-17
17,18,22,23,26,"51","2014W12","2013W04","2013W12",26,"8",2014-03-16,2013-01-20,2013-03-17
0,4,18,22,26,"51","2014W12","2012W38","2013W12",26,"26",2014-03-16,2012-09-16,2013-03-17
0,8,14,18,26,"51","2014W12","2012W12","2013W12",26,"52",2014-03-16,2012-03-18,2013-03-17
17,18,20,22,24,"51","2014W13","2013W09","2013W13",26,"4",2014-03-23,2013-02-24,2013-03-24
17,18,22,23,26,"51","2014W13","2013W05","2013W13",26,"8",2014-03-23,2013-01-27,2013-03-24
0,4,18,22,26,"51","2014W13","2012W39","2013W13",26,"26",2014-03-23,2012-09-23,2013-03-24
0,8,14,18,26,"51","2014W13","2012W13","2013W13",26,"52",2014-03-23,2012-03-25,2013-03-24
14,17,20,22,24,"51","2014W14","2013W10","2013W14",26,"4",2014-03-30,2013-03-03,2013-03-31
